numero_linha,nome_arquivo,tipo_documento,caminho_campo,nome_prisma,tabela_prisma,confianca_mapeamento,observacao_mapeamento,chave_json,valor_extraido,preenchido
2870,invoices.pdf,INVOICE,packageSummary.totalCubicMeasurement,,,,,totalCubicMeasurement,"0,04 MC",sim
2871,invoices.pdf,INVOICE,packageSummary.totalPackages,,,,,totalPackages,"1,00",sim
2872,invoices.pdf,INVOICE,currency.type,moeda_item,PedidoItem,alta,,type,Eur,sim
2873,invoices.pdf,INVOICE,currency.exchangeRate,,,,,exchangeRate,,nao
2874,invoices.pdf,INVOICE,items_quantity,,,,,items_quantity,7,sim
2875,invoices.pdf,INVOICE,values.totalDocumentValue,,,,,totalDocumentValue,6276.00,sim
2876,invoices.pdf,INVOICE,values.discountsOrAdditions,,,,,discountsOrAdditions,,nao
2877,invoices.pdf,INVOICE,values.otherCharges,,,,,otherCharges,,nao
2878,invoices.pdf,INVOICE,observations,,,,,observations,DEL. NO 157048 of 13/01/25 Our ref. 2819732 B | Your ref. order 06/12/24 003AF/24 Our ref. order 4 24796 27001 & 27010 | GOODS OF ITALIAN ORIGIN DESTINED TO EXPORT | COMMODITY: SPARE PARTS FOR PUMPS | CUSTOMS TARIFF: 8413.9100 | NO. 1 CARTON BOX DIM CMS 40x30x30,sim
2879,invoices.pdf,INVOICE,isSigned,,,,,isSigned,false,sim
2880,invoices.pdf,INVOICE,additionalFields.Código do Cliente,,,,,Código do Cliente,0503SU20000,sim
2881,invoices.pdf,INVOICE,additionalFields.Ordem de Trabalho,,,,,Ordem de Trabalho,4O796,sim
2882,invoices.pdf,INVOICE,items[].descriptions.english,descricao_completa_item_en,PedidoItem,alta,,english,MIM GASKET 85-126-12,sim
2883,invoices.pdf,INVOICE,items[].descriptions.portuguese,descricao_completa_item_pt,PedidoItem,alta,,portuguese,,nao
2884,invoices.pdf,INVOICE,items[].weights.unit,,,,,unit,PZ,sim
2885,invoices.pdf,INVOICE,items[].weights.net,,,,,net,,nao
2886,invoices.pdf,INVOICE,items[].weights.gross,,,,,gross,,nao
2887,invoices.pdf,INVOICE,items[].volume.packageType,,,,,packageType,,nao
2888,invoices.pdf,INVOICE,items[].volume.dimensions,,,,,dimensions,,nao
2889,invoices.pdf,INVOICE,items[].volume.size,,,,,size,,nao
2890,invoices.pdf,INVOICE,items[].volume.quantity,,,,,quantity,,nao
2891,invoices.pdf,INVOICE,items[].partNumber,part_number_item,PedidoItem,alta,,partNumber,VBF000010646X64,sim
2892,invoices.pdf,INVOICE,items[].poNumber,,,,,poNumber,4513899428,sim
2893,invoices.pdf,INVOICE,items[].itemQuantity,,,,,itemQuantity,"6,00",sim
2894,invoices.pdf,INVOICE,items[].itemCurrency,,,,,itemCurrency,Eur,sim
2895,invoices.pdf,INVOICE,items[].itemUnitPriceWithCurrency,,,,,itemUnitPriceWithCurrency,"78,000",sim
2896,invoices.pdf,INVOICE,items[].itemTotalPriceWithCurrency,,,,,itemTotalPriceWithCurrency,"468,00",sim
2897,invoices.pdf,INVOICE,items[].ncm,,,,,ncm,,nao
2898,invoices.pdf,INVOICE,items[].hsCode,,,,,hsCode,,nao
2899,invoices.pdf,INVOICE,items[].originCountry,,,,,originCountry,,nao
2900,invoices.pdf,INVOICE,items[].manufacturer,,,,,manufacturer,,nao
2901,invoices.pdf,INVOICE,document.documentNumber,numero_invoice_item,PedidoItem,alta,,documentNumber,2250177,sim
2902,invoices.pdf,INVOICE,document.documentType,,,,,documentType,Invoice,sim
2903,invoices.pdf,INVOICE,document.documentDate,,,,,documentDate,2025-02-12,sim
2904,invoices.pdf,INVOICE,document.incoterm,incoterm_item,PedidoItem,sugestao,Alternativas: incoterm_processo (LogisticaInternacionalProcesso),incoterm,EXW,sim
2905,invoices.pdf,INVOICE,document.incotermLocation,,,,,incotermLocation,EX WORKS,sim
2906,invoices.pdf,INVOICE,document.originCountry,,,,,originCountry,ITALY,sim
2907,invoices.pdf,INVOICE,document.countryOfAcquisition,,,,,countryOfAcquisition,,nao
2908,invoices.pdf,INVOICE,document.countryOfProvenance,,,,,countryOfProvenance,,nao
2909,invoices.pdf,INVOICE,document.shippedOnBoardDate,,,,,shippedOnBoardDate,,nao
2910,invoices.pdf,INVOICE,exporter.name,nome_exportador_item,PedidoItem,sugestao,Alternativas: nome_fornecedor (Fornecedor),name,PERONI POMPE SpA,sim
2911,invoices.pdf,INVOICE,exporter.address,endereco_fornecedor,Fornecedor,alta,,address,"Via Tacito, 4 - 20094 Corsico (MI) Italia",sim
2912,invoices.pdf,INVOICE,exporter.country,pais_fornecedor,Fornecedor,alta,,country,Italy,sim
2913,invoices.pdf,INVOICE,exporter.state,estado_provincia_fornecedor,Fornecedor,alta,,state,,nao
2914,invoices.pdf,INVOICE,exporter.city,cidade_fornecedor,Fornecedor,alta,,city,Corsico,sim
2915,invoices.pdf,INVOICE,exporter.zipCode,cep_zipcode_fornecedor,Fornecedor,alta,,zipCode,20094,sim
2916,invoices.pdf,INVOICE,exporter.taxId,tin_fornecedor,Fornecedor,alta,,taxId,IT 00745820159,sim
2917,invoices.pdf,INVOICE,exporter.phone,telefone_fornecedor,Fornecedor,alta,,phone,+39 02 489 40.1,sim
2918,invoices.pdf,INVOICE,exporter.email,email_fornecedor,Fornecedor,alta,,email,,nao
2919,invoices.pdf,INVOICE,importer.name,nome_importador_item,PedidoItem,sugestao,Alternativas: nome_fornecedor (Fornecedor),name,SUPERQUIP SERVICOS E EQUIPAMENTOS TECNICOS LTDA,sim
2920,invoices.pdf,INVOICE,importer.address,endereco_fornecedor,Fornecedor,alta,,address,RUA MEXICO 3-18° ANDAR CENTRO 20031-144 RIO DE JANEIRO RJ BRASILEIRA,sim
2921,invoices.pdf,INVOICE,importer.country,pais_fornecedor,Fornecedor,alta,,country,BRASIL,sim
2922,invoices.pdf,INVOICE,importer.state,estado_provincia_fornecedor,Fornecedor,alta,,state,RJ,sim
2923,invoices.pdf,INVOICE,importer.city,cidade_fornecedor,Fornecedor,alta,,city,RIO DE JANEIRO,sim
2924,invoices.pdf,INVOICE,importer.zipCode,cep_zipcode_fornecedor,Fornecedor,alta,,zipCode,20031-144,sim
2925,invoices.pdf,INVOICE,importer.taxId,cnpj_fornecedor,Fornecedor,alta,,taxId,CNPJ30712061/0001-42,sim
2926,invoices.pdf,INVOICE,importer.phone,telefone_fornecedor,Fornecedor,alta,,phone,+55.21.22625355,sim
2927,invoices.pdf,INVOICE,importer.email,email_fornecedor,Fornecedor,alta,,email,,nao
2928,invoices.pdf,INVOICE,shipment.modal,modal_frete_internacional_processo,LogisticaInternacionalProcesso,alta,,modal,,nao
2929,invoices.pdf,INVOICE,shipment.carrier,,,,,carrier,,nao
2930,invoices.pdf,INVOICE,shipment.vesselName,,,,,vesselName,,nao
2931,invoices.pdf,INVOICE,shipment.airports.origin,,,,,origin,,nao
2932,invoices.pdf,INVOICE,shipment.airports.destination,,,,,destination,,nao
2933,invoices.pdf,INVOICE,shipment.ports.origin,porto_origem_processo,LogisticaInternacionalProcesso,alta,,origin,,nao
2934,invoices.pdf,INVOICE,shipment.ports.loading,porto_origem_processo,LogisticaInternacionalProcesso,alta,,loading,,nao
2935,invoices.pdf,INVOICE,shipment.ports.destination,porto_destino_processo,LogisticaInternacionalProcesso,alta,,destination,,nao
2936,invoices.pdf,INVOICE,shipment.ports.discharge,porto_destino_processo,LogisticaInternacionalProcesso,alta,,discharge,,nao
2937,invoices.pdf,INVOICE,shipment.costs.freight,,,,,freight,,nao
2938,invoices.pdf,INVOICE,shipment.costs.insurance,,,,,insurance,,nao
2939,invoices.pdf,INVOICE,containerNumbers,container_numero_processo_container,ContainerProcesso,alta,,containerNumbers,,nao
2940,invoices.pdf,INVOICE,payment.method,,,,,method,,nao
2941,invoices.pdf,INVOICE,payment.terms,condicao_pagamento_item,PedidoItem,alta,,terms,60 DAYS INVOICE DATE,sim
2942,invoices.pdf,INVOICE,bankingDetails.bankName,,,,,bankName,BANCO BPM S.P.A.,sim
2943,invoices.pdf,INVOICE,bankingDetails.iban,,,,,iban,IT88H0503420100000000001975,sim
2944,invoices.pdf,INVOICE,bankingDetails.swift,,,,,swift,BAPPIT21AI6,sim
2945,invoices.pdf,INVOICE,bankingDetails.accountNumber,,,,,accountNumber,,nao
2946,invoices.pdf,INVOICE,bankingDetails.beneficiary,,,,,beneficiary,,nao
2947,invoices.pdf,INVOICE,bankingDetails.branchCode,,,,,branchCode,,nao
2948,invoices.pdf,INVOICE,bankingDetails.fullText,,,,,fullText,"BANCO BPM S.P.A. SWIFT BAPPIT22 VICOLO CONCORDIA, 7-9 BOLLATE MI IBAN:IT88H0503420100000000001975",sim
2949,invoices.pdf,INVOICE,packageSummary.totalGrossWeight,,,,,totalGrossWeight,"1,24 KG",sim
2950,invoices.pdf,INVOICE,packageSummary.totalNetWeight,,,,,totalNetWeight,"0,77 KG",sim
2951,invoices.pdf,INVOICE,packageSummary.commercialUnit,,,,,commercialUnit,Boxes,sim
2952,invoices.pdf,INVOICE,packageSummary.totalTareWeight,,,,,totalTareWeight,,nao
2953,invoices.pdf,INVOICE,packageSummary.totalCubicMeasurement,,,,,totalCubicMeasurement,"0,01 MC",sim
2954,invoices.pdf,INVOICE,packageSummary.totalPackages,,,,,totalPackages,"1,00",sim
2955,invoices.pdf,INVOICE,currency.type,moeda_item,PedidoItem,alta,,type,Eur,sim
2956,invoices.pdf,INVOICE,currency.exchangeRate,,,,,exchangeRate,,nao
2957,invoices.pdf,INVOICE,items_quantity,,,,,items_quantity,2,sim
2958,invoices.pdf,INVOICE,values.totalDocumentValue,,,,,totalDocumentValue,8322.00,sim
2959,invoices.pdf,INVOICE,values.discountsOrAdditions,,,,,discountsOrAdditions,,nao
2960,invoices.pdf,INVOICE,values.otherCharges,,,,,otherCharges,,nao
2961,invoices.pdf,INVOICE,observations,,,,,observations,DEL. NO 157151 of 12/02/25 Our ref. 2819887 B | Your ref. order 28/10/24 003V/24 Our ref. order 4 24683 24022 | GOODS OF ITALIAN ORIGIN DESTINED TO EXPORT | COMMODITY: SPARE PARTS FOR PUMPS | CUSTOMS TARIFF: 8413.9100 | NO. 1 CARTON BOX DIM CMS 30x20x20,sim
2962,invoices.pdf,INVOICE,isSigned,,,,,isSigned,false,sim
2963,invoices.pdf,INVOICE,additionalFields.Código do Cliente,,,,,Código do Cliente,0503SU20000,sim
2964,invoices.pdf,INVOICE,additionalFields.Ordem de Trabalho,,,,,Ordem de Trabalho,4O683,sim
2965,invoices.pdf,INVOICE,items[].descriptions.english,descricao_completa_item_en,PedidoItem,alta,,english,VALVE ø40,sim
2966,invoices.pdf,INVOICE,items[].descriptions.portuguese,descricao_completa_item_pt,PedidoItem,alta,,portuguese,,nao
2967,invoices.pdf,INVOICE,items[].weights.unit,,,,,unit,PZ,sim
2968,invoices.pdf,INVOICE,items[].weights.net,,,,,net,,nao
2969,invoices.pdf,INVOICE,items[].weights.gross,,,,,gross,,nao
2970,invoices.pdf,INVOICE,items[].volume.packageType,,,,,packageType,,nao
2971,invoices.pdf,INVOICE,items[].volume.dimensions,,,,,dimensions,,nao
2972,invoices.pdf,INVOICE,items[].volume.size,,,,,size,,nao
2973,invoices.pdf,INVOICE,items[].volume.quantity,,,,,quantity,,nao
2974,invoices.pdf,INVOICE,items[].partNumber,part_number_item,PedidoItem,alta,,partNumber,3100N0001F00K39,sim
2975,invoices.pdf,INVOICE,items[].poNumber,,,,,poNumber,4513772299,sim
2976,invoices.pdf,INVOICE,items[].itemQuantity,,,,,itemQuantity,"3,00",sim
2977,invoices.pdf,INVOICE,items[].itemCurrency,,,,,itemCurrency,Eur,sim
2978,invoices.pdf,INVOICE,items[].itemUnitPriceWithCurrency,,,,,itemUnitPriceWithCurrency,"1.445,000",sim
2979,invoices.pdf,INVOICE,items[].itemTotalPriceWithCurrency,,,,,itemTotalPriceWithCurrency,"4.335,00",sim
2980,invoices.pdf,INVOICE,items[].ncm,,,,,ncm,,nao
2981,invoices.pdf,INVOICE,items[].hsCode,,,,,hsCode,,nao
2982,invoices.pdf,INVOICE,items[].originCountry,,,,,originCountry,,nao
2983,invoices.pdf,INVOICE,items[].manufacturer,,,,,manufacturer,,nao
2984,invoices.pdf,INVOICE,document.documentNumber,numero_invoice_item,PedidoItem,alta,,documentNumber,2250176,sim
2985,invoices.pdf,INVOICE,document.documentType,,,,,documentType,Invoice,sim
2986,invoices.pdf,INVOICE,document.documentDate,,,,,documentDate,2025-02-12,sim
2987,invoices.pdf,INVOICE,document.incoterm,incoterm_item,PedidoItem,sugestao,Alternativas: incoterm_processo (LogisticaInternacionalProcesso),incoterm,EXW,sim
2988,invoices.pdf,INVOICE,document.incotermLocation,,,,,incotermLocation,EX WORKS,sim
2989,invoices.pdf,INVOICE,document.originCountry,,,,,originCountry,ITALY,sim
2990,invoices.pdf,INVOICE,document.countryOfAcquisition,,,,,countryOfAcquisition,,nao
2991,invoices.pdf,INVOICE,document.countryOfProvenance,,,,,countryOfProvenance,,nao
2992,invoices.pdf,INVOICE,document.shippedOnBoardDate,,,,,shippedOnBoardDate,,nao
2993,invoices.pdf,INVOICE,exporter.name,nome_exportador_item,PedidoItem,sugestao,Alternativas: nome_fornecedor (Fornecedor),name,PERONI POMPE SpA,sim
2994,invoices.pdf,INVOICE,exporter.address,endereco_fornecedor,Fornecedor,alta,,address,"Via Tacito, 4 - 20094 Corsico (MI) Italia",sim
2995,invoices.pdf,INVOICE,exporter.country,pais_fornecedor,Fornecedor,alta,,country,Italy,sim
2996,invoices.pdf,INVOICE,exporter.state,estado_provincia_fornecedor,Fornecedor,alta,,state,,nao
2997,invoices.pdf,INVOICE,exporter.city,cidade_fornecedor,Fornecedor,alta,,city,Corsico,sim
2998,invoices.pdf,INVOICE,exporter.zipCode,cep_zipcode_fornecedor,Fornecedor,alta,,zipCode,20094,sim
2999,invoices.pdf,INVOICE,exporter.taxId,tin_fornecedor,Fornecedor,alta,,taxId,IT 00745820159,sim
3000,invoices.pdf,INVOICE,exporter.phone,telefone_fornecedor,Fornecedor,alta,,phone,+39 02 489 40.1,sim
3001,invoices.pdf,INVOICE,exporter.email,email_fornecedor,Fornecedor,alta,,email,,nao
3002,invoices.pdf,INVOICE,importer.name,nome_importador_item,PedidoItem,sugestao,Alternativas: nome_fornecedor (Fornecedor),name,SUPERQUIP SERVICOS E EQUIPAMENTOS TECNICOS LTDA,sim
3003,invoices.pdf,INVOICE,importer.address,endereco_fornecedor,Fornecedor,alta,,address,RUA MEXICO 3-18° ANDAR CENTRO 20031-144 RIO DE JANEIRO RJ BRASILEIRA,sim
3004,invoices.pdf,INVOICE,importer.country,pais_fornecedor,Fornecedor,alta,,country,BRASIL,sim
3005,invoices.pdf,INVOICE,importer.state,estado_provincia_fornecedor,Fornecedor,alta,,state,RJ,sim
3006,invoices.pdf,INVOICE,importer.city,cidade_fornecedor,Fornecedor,alta,,city,RIO DE JANEIRO,sim
3007,invoices.pdf,INVOICE,importer.zipCode,cep_zipcode_fornecedor,Fornecedor,alta,,zipCode,20031-144,sim
3008,invoices.pdf,INVOICE,importer.taxId,cnpj_fornecedor,Fornecedor,alta,,taxId,CNPJ30712061/0001-42,sim
3009,invoices.pdf,INVOICE,importer.phone,telefone_fornecedor,Fornecedor,alta,,phone,+55.21.22625355,sim
3010,invoices.pdf,INVOICE,importer.email,email_fornecedor,Fornecedor,alta,,email,,nao
3011,invoices.pdf,INVOICE,shipment.modal,modal_frete_internacional_processo,LogisticaInternacionalProcesso,alta,,modal,,nao
3012,invoices.pdf,INVOICE,shipment.carrier,,,,,carrier,,nao
3013,invoices.pdf,INVOICE,shipment.vesselName,,,,,vesselName,,nao
3014,invoices.pdf,INVOICE,shipment.airports.origin,,,,,origin,,nao
3015,invoices.pdf,INVOICE,shipment.airports.destination,,,,,destination,,nao
3016,invoices.pdf,INVOICE,shipment.ports.origin,porto_origem_processo,LogisticaInternacionalProcesso,alta,,origin,,nao
3017,invoices.pdf,INVOICE,shipment.ports.loading,porto_origem_processo,LogisticaInternacionalProcesso,alta,,loading,,nao
3018,invoices.pdf,INVOICE,shipment.ports.destination,porto_destino_processo,LogisticaInternacionalProcesso,alta,,destination,,nao
3019,invoices.pdf,INVOICE,shipment.ports.discharge,porto_destino_processo,LogisticaInternacionalProcesso,alta,,discharge,,nao
3020,invoices.pdf,INVOICE,shipment.costs.freight,,,,,freight,,nao
3021,invoices.pdf,INVOICE,shipment.costs.insurance,,,,,insurance,,nao
3022,invoices.pdf,INVOICE,containerNumbers,container_numero_processo_container,ContainerProcesso,alta,,containerNumbers,,nao
3023,invoices.pdf,INVOICE,payment.method,,,,,method,,nao
3024,invoices.pdf,INVOICE,payment.terms,condicao_pagamento_item,PedidoItem,alta,,terms,60 DAYS INVOICE DATE,sim
3025,invoices.pdf,INVOICE,bankingDetails.bankName,,,,,bankName,BANCO BPM S.P.A.,sim
3026,invoices.pdf,INVOICE,bankingDetails.iban,,,,,iban,IT88H0503420100000000001975,sim
3027,invoices.pdf,INVOICE,bankingDetails.swift,,,,,swift,BAPPIT21AI6,sim
3028,invoices.pdf,INVOICE,bankingDetails.accountNumber,,,,,accountNumber,,nao
3029,invoices.pdf,INVOICE,bankingDetails.beneficiary,,,,,beneficiary,,nao
3030,invoices.pdf,INVOICE,bankingDetails.branchCode,,,,,branchCode,,nao
3031,invoices.pdf,INVOICE,bankingDetails.fullText,,,,,fullText,"BANCO BPM S.P.A. SWIFT BAPPIT22 VICOLO CONCORDIA, 7-9 BOLLATE MI IBAN:IT88H0503420100000000001975",sim
3032,invoices.pdf,INVOICE,packageSummary.totalGrossWeight,,,,,totalGrossWeight,"3,38 KG",sim
3033,invoices.pdf,INVOICE,packageSummary.totalNetWeight,,,,,totalNetWeight,"2,71 KG",sim
3034,invoices.pdf,INVOICE,packageSummary.commercialUnit,,,,,commercialUnit,Boxes,sim
3035,invoices.pdf,INVOICE,packageSummary.totalTareWeight,,,,,totalTareWeight,,nao
3036,invoices.pdf,INVOICE,packageSummary.totalCubicMeasurement,,,,,totalCubicMeasurement,"0,01 MC",sim
3037,invoices.pdf,INVOICE,packageSummary.totalPackages,,,,,totalPackages,"1,00",sim
3038,invoices.pdf,INVOICE,currency.type,moeda_item,PedidoItem,alta,,type,Eur,sim
3039,invoices.pdf,INVOICE,currency.exchangeRate,,,,,exchangeRate,,nao
3040,invoices.pdf,INVOICE,items_quantity,,,,,items_quantity,7,sim
3041,invoices.pdf,INVOICE,values.totalDocumentValue,,,,,totalDocumentValue,13432.00,sim
3042,invoices.pdf,INVOICE,values.discountsOrAdditions,,,,,discountsOrAdditions,,nao
3043,invoices.pdf,INVOICE,values.otherCharges,,,,,otherCharges,,nao
3044,invoices.pdf,INVOICE,observations,,,,,observations,DEL. NO 157150 of 12/02/25 Our ref. 2819886 B | Your ref. order 28/10/24 003U/24 Our ref. order 4 24682 24022 & 2A020 | GOODS OF ITALIAN ORIGIN DESTINED TO EXPORT | COMMODITY: SPARE PARTS FOR PUMPS | CUSTOMS TARIFF: 8413.9100 | NO. 1 CARTON BOX DIM CMS 30x20x20,sim
3045,invoices.pdf,INVOICE,isSigned,,,,,isSigned,false,sim
3046,invoices.pdf,INVOICE,additionalFields.Código do Cliente,,,,,Código do Cliente,0503SU20000,sim
3047,invoices.pdf,INVOICE,additionalFields.Ordem de Trabalho,,,,,Ordem de Trabalho,4O682,sim
3048,invoices.pdf,INVOICE,items[].descriptions.english,descricao_completa_item_en,PedidoItem,alta,,english,VALVE ø40,sim
3049,invoices.pdf,INVOICE,items[].descriptions.portuguese,descricao_completa_item_pt,PedidoItem,alta,,portuguese,,nao
3050,invoices.pdf,INVOICE,items[].weights.unit,,,,,unit,PZ,sim
3051,invoices.pdf,INVOICE,items[].weights.net,,,,,net,,nao
3052,invoices.pdf,INVOICE,items[].weights.gross,,,,,gross,,nao
3053,invoices.pdf,INVOICE,items[].volume.packageType,,,,,packageType,,nao
3054,invoices.pdf,INVOICE,items[].volume.dimensions,,,,,dimensions,,nao
3055,invoices.pdf,INVOICE,items[].volume.size,,,,,size,,nao
3056,invoices.pdf,INVOICE,items[].volume.quantity,,,,,quantity,,nao
3057,invoices.pdf,INVOICE,items[].partNumber,part_number_item,PedidoItem,alta,,partNumber,3100N0001F00K39,sim
3058,invoices.pdf,INVOICE,items[].poNumber,,,,,poNumber,4513769059,sim
3059,invoices.pdf,INVOICE,items[].itemQuantity,,,,,itemQuantity,"3,00",sim
3060,invoices.pdf,INVOICE,items[].itemCurrency,,,,,itemCurrency,Eur,sim
3061,invoices.pdf,INVOICE,items[].itemUnitPriceWithCurrency,,,,,itemUnitPriceWithCurrency,"1.445,000",sim
3062,invoices.pdf,INVOICE,items[].itemTotalPriceWithCurrency,,,,,itemTotalPriceWithCurrency,"4.335,00",sim
3063,invoices.pdf,INVOICE,items[].ncm,,,,,ncm,,nao
3064,invoices.pdf,INVOICE,items[].hsCode,,,,,hsCode,,nao
3065,invoices.pdf,INVOICE,items[].originCountry,,,,,originCountry,,nao
3066,invoices.pdf,INVOICE,items[].manufacturer,,,,,manufacturer,,nao
3067,invoices.pdf,INVOICE,document.documentNumber,numero_invoice_item,PedidoItem,alta,,documentNumber,2250035,sim
3068,invoices.pdf,INVOICE,document.documentType,,,,,documentType,Invoice,sim
3069,invoices.pdf,INVOICE,document.documentDate,,,,,documentDate,2025-01-09,sim
3070,invoices.pdf,INVOICE,document.incoterm,incoterm_item,PedidoItem,sugestao,Alternativas: incoterm_processo (LogisticaInternacionalProcesso),incoterm,EXW,sim
3071,invoices.pdf,INVOICE,document.incotermLocation,,,,,incotermLocation,EX WORKS,sim
3072,invoices.pdf,INVOICE,document.originCountry,,,,,originCountry,ITALY,sim
3073,invoices.pdf,INVOICE,document.countryOfAcquisition,,,,,countryOfAcquisition,,nao
3074,invoices.pdf,INVOICE,document.countryOfProvenance,,,,,countryOfProvenance,,nao
3075,invoices.pdf,INVOICE,document.shippedOnBoardDate,,,,,shippedOnBoardDate,,nao
3076,invoices.pdf,INVOICE,exporter.name,nome_exportador_item,PedidoItem,sugestao,Alternativas: nome_fornecedor (Fornecedor),name,PERONI POMPE SpA,sim
3077,invoices.pdf,INVOICE,exporter.address,endereco_fornecedor,Fornecedor,alta,,address,"Via Tacito, 4 - 20094 Corsico (MI) Italia",sim
3078,invoices.pdf,INVOICE,exporter.country,pais_fornecedor,Fornecedor,alta,,country,Italy,sim
3079,invoices.pdf,INVOICE,exporter.state,estado_provincia_fornecedor,Fornecedor,alta,,state,,nao
3080,invoices.pdf,INVOICE,exporter.city,cidade_fornecedor,Fornecedor,alta,,city,Corsico,sim
3081,invoices.pdf,INVOICE,exporter.zipCode,cep_zipcode_fornecedor,Fornecedor,alta,,zipCode,20094,sim
3082,invoices.pdf,INVOICE,exporter.taxId,tin_fornecedor,Fornecedor,alta,,taxId,IT 00745820159,sim
3083,invoices.pdf,INVOICE,exporter.phone,telefone_fornecedor,Fornecedor,alta,,phone,+39 02 489 40.1,sim
3084,invoices.pdf,INVOICE,exporter.email,email_fornecedor,Fornecedor,alta,,email,,nao
3085,invoices.pdf,INVOICE,importer.name,nome_importador_item,PedidoItem,sugestao,Alternativas: nome_fornecedor (Fornecedor),name,SUPERQUIP SERVICOS E EQUIPAMENTOS TECNICOS LTDA,sim
3086,invoices.pdf,INVOICE,importer.address,endereco_fornecedor,Fornecedor,alta,,address,RUA MEXICO 3-18° ANDAR CENTRO 20031-144 RIO DE JANEIRO RJ BRASILEIRA,sim
3087,invoices.pdf,INVOICE,importer.country,pais_fornecedor,Fornecedor,alta,,country,BRASIL,sim
3088,invoices.pdf,INVOICE,importer.state,estado_provincia_fornecedor,Fornecedor,alta,,state,RJ,sim
3089,invoices.pdf,INVOICE,importer.city,cidade_fornecedor,Fornecedor,alta,,city,RIO DE JANEIRO,sim
